Lat,Lon,Alt (m)
64.38560713,-102.3905159,177
64.38560713,-101.4922007,140
64.38560713,-100.5938854,235
64.38560713,-99.69557009,180
64.38560713,-98.7972548,106
64.38560713,-97.89893952,195
64.38560713,-97.00062424,81
64.38560713,-96.10230895,72
64.38560713,-95.20399367,79
64.38560713,-94.30567838,85
64.38560713,-93.4073631,112
64.38560713,-92.50904782,118
64.38560713,-91.61073253,160
64.38560713,-90.71241725,91
64.38560713,-89.81410196,118
64.38560713,-88.91578668,129
64.38560713,-88.01747139,56
64.38560713,-86.22084083,31
64.38560713,-85.32252554,62
64.38560713,-84.42421026,334
64.38560713,-83.52589497,224
64.38560713,-82.62757969,257
64.38560713,-77.23768799,298
64.38560713,-76.3393727,84
64.38560713,-74.54274213,20
64.38560713,-73.64442685,30
64.38560713,-72.74611156,172
64.38560713,-71.84779628,159
64.38560713,-70.949481,234
64.38560713,-70.05116571,222
64.38560713,-69.15285043,387
64.38560713,-68.25453514,478
64.38560713,-67.35621986,674
64.38560713,-66.45790458,637
64.38560713,-65.55958929,706
63.99449924,-140.1197579,809
63.99449924,-139.2214426,581
63.99449924,-138.3231273,510
63.99449924,-137.424812,1106
63.99449924,-136.5264967,811
63.99449924,-135.6281815,1169
63.99449924,-134.7298662,1183
63.99449924,-133.8315509,1028
63.99449924,-132.9332356,671
63.99449924,-132.0349203,1717
63.99449924,-131.136605,1938
63.99449924,-130.2382897,1154
63.99449924,-129.3399745,1632
63.99449924,-128.4416592,1682
63.99449924,-127.5433439,1968
63.99449924,-126.6450286,921
63.99449924,-125.7467133,466
63.99449924,-124.848398,252
63.99449924,-123.9500828,233
63.99449924,-123.0517675,213
63.99449924,-122.1534522,338
63.99449924,-121.2551369,252
63.99449924,-120.3568216,308
63.99449924,-119.4585063,338
63.99449924,-118.5601911,337
63.99449924,-117.6618758,321
63.99449924,-116.7635605,244
63.99449924,-115.8652452,247
63.99449924,-114.9669299,342
63.99449924,-114.0686146,368
63.99449924,-113.1702994,387
63.99449924,-112.2719841,477
63.99449924,-111.3736688,402
63.99449924,-110.4753535,411
63.99449924,-109.5770382,436
63.99449924,-108.6787229,380
63.99449924,-107.7804076,379
63.99449924,-106.8820924,396
63.99449924,-105.9837771,362
63.99449924,-105.0854618,379
63.99449924,-104.1871465,277
63.99449924,-103.2888312,236
63.99449924,-102.3905159,162
63.99449924,-101.4922007,340
63.99449924,-100.5938854,238
63.99449924,-99.69557009,161
63.99449924,-98.7972548,149
63.99449924,-97.89893952,119
63.99449924,-97.00062424,227
63.99449924,-96.10230895,91
63.99449924,-95.20399367,38
63.99449924,-94.30567838,2
63.99449924,-92.50904782,75
63.99449924,-91.61073253,85
63.99449924,-90.71241725,72
63.99449924,-86.22084083,11
63.99449924,-85.32252554,51
63.99449924,-84.42421026,68
63.99449924,-82.62757969,17
63.99449924,-81.72926441,4
63.99449924,-80.83094912,22
63.99449924,-71.84779628,70
63.99449924,-70.949481,425
63.99449924,-70.05116571,417
63.99449924,-69.15285043,108
63.99449924,-68.25453514,410
63.99449924,-67.35621986,635
63.99449924,-66.45790458,684
63.99449924,-65.55958929,364
63.99449924,-64.66127401,313
63.59784124,-140.1197579,555
63.59784124,-139.2214426,865
63.59784124,-138.3231273,796
63.59784124,-137.424812,496
63.59784124,-136.5264967,813
63.59784124,-135.6281815,518
63.59784124,-134.7298662,770
63.59784124,-133.8315509,583
63.59784124,-132.9332356,861
63.59784124,-132.0349203,1545
63.59784124,-131.136605,2046
63.59784124,-130.2382897,1289
63.59784124,-129.3399745,1714
63.59784124,-128.4416592,1663
63.59784124,-127.5433439,1016
63.59784124,-126.6450286,1044
63.59784124,-125.7467133,744
63.59784124,-124.848398,548
63.59784124,-123.9500828,417
63.59784124,-123.0517675,550
63.59784124,-122.1534522,264
63.59784124,-121.2551369,319
63.59784124,-120.3568216,331
63.59784124,-119.4585063,471
63.59784124,-118.5601911,284
63.59784124,-117.6618758,298
63.59784124,-116.7635605,229
63.59784124,-115.8652452,253
63.59784124,-114.9669299,336
63.59784124,-114.0686146,356
63.59784124,-113.1702994,415
63.59784124,-112.2719841,443
63.59784124,-111.3736688,420
63.59784124,-110.4753535,421
63.59784124,-109.5770382,432
63.59784124,-108.6787229,389
63.59784124,-107.7804076,422
63.59784124,-106.8820924,377
63.59784124,-105.9837771,361
63.59784124,-105.0854618,338
63.59784124,-104.1871465,226
63.59784124,-103.2888312,357
63.59784124,-102.3905159,323
63.59784124,-101.4922007,260
63.59784124,-100.5938854,243
63.59784124,-99.69557009,240
63.59784124,-98.7972548,213
63.59784124,-97.89893952,209
63.59784124,-97.00062424,106
63.59784124,-96.10230895,115
63.59784124,-95.20399367,132
63.59784124,-94.30567838,110
63.59784124,-93.4073631,49
63.59784124,-92.50904782,42
63.59784124,-90.71241725,1
63.59784124,-87.11915611,7
63.59784124,-85.32252554,154
63.59784124,-84.42421026,22
63.59784124,-80.83094912,47
63.59784124,-77.23768799,99
63.59784124,-71.84779628,15
63.59784124,-70.949481,184
63.59784124,-70.05116571,531
63.59784124,-69.15285043,472
63.59784124,-67.35621986,421
63.59784124,-66.45790458,494
63.59784124,-65.55958929,586
63.59784124,-64.66127401,503
63.19557366,-140.1197579,397
63.19557366,-139.2214426,646
63.19557366,-138.3231273,796
63.19557366,-137.424812,1029
63.19557366,-136.5264967,636
63.19557366,-135.6281815,932
63.19557366,-134.7298662,868
63.19557366,-133.8315509,1537
63.19557366,-132.9332356,1077
63.19557366,-132.0349203,1046
63.19557366,-131.136605,1501
63.19557366,-130.2382897,1668
63.19557366,-129.3399745,1499
63.19557366,-128.4416592,1981
63.19557366,-127.5433439,1665
63.19557366,-126.6450286,935
63.19557366,-125.7467133,1071
63.19557366,-124.848398,1020
63.19557366,-123.9500828,550
63.19557366,-123.0517675,524
63.19557366,-122.1534522,333
63.19557366,-121.2551369,368
63.19557366,-120.3568216,400
63.19557366,-119.4585063,270
63.19557366,-118.5601911,276
63.19557366,-117.6618758,265
63.19557366,-116.7635605,165
63.19557366,-115.8652452,166
63.19557366,-114.9669299,260
63.19557366,-114.0686146,316
63.19557366,-113.1702994,294
63.19557366,-112.2719841,416
63.19557366,-111.3736688,406
63.19557366,-110.4753535,442
63.19557366,-109.5770382,410
63.19557366,-108.6787229,429
63.19557366,-107.7804076,358
63.19557366,-106.8820924,411
63.19557366,-105.9837771,381
63.19557366,-105.0854618,359
63.19557366,-104.1871465,341
63.19557366,-103.2888312,343
63.19557366,-102.3905159,244
63.19557366,-101.4922007,234
63.19557366,-100.5938854,329
63.19557366,-99.69557009,299
63.19557366,-98.7972548,251
63.19557366,-97.89893952,188
63.19557366,-97.00062424,180
63.19557366,-96.10230895,163
63.19557366,-95.20399367,119
63.19557366,-94.30567838,105
63.19557366,-93.4073631,113
63.19557366,-92.50904782,50
63.19557366,-91.61073253,244
63.19557366,-90.71241725,6
63.19557366,-85.32252554,32
63.19557366,-78.13600327,8
63.19557366,-70.949481,199
63.19557366,-70.05116571,355
63.19557366,-69.15285043,356
63.19557366,-68.25453514,443
63.19557366,-66.45790458,506
63.19557366,-65.55958929,101
62.78763729,-140.1197579,585
62.78763729,-139.2214426,917
62.78763729,-138.3231273,431
62.78763729,-137.424812,458
62.78763729,-136.5264967,506
62.78763729,-135.6281815,635
62.78763729,-134.7298662,869
62.78763729,-133.8315509,1005
62.78763729,-132.9332356,1443
62.78763729,-132.0349203,1069
62.78763729,-131.136605,1000
62.78763729,-130.2382897,1379
62.78763729,-129.3399745,1296
62.78763729,-128.4416592,1632
62.78763729,-127.5433439,2237
62.78763729,-126.6450286,873
62.78763729,-125.7467133,1268
62.78763729,-124.848398,672
62.78763729,-123.9500828,200
62.78763729,-123.0517675,372
62.78763729,-122.1534522,567
62.78763729,-121.2551369,241
62.78763729,-120.3568216,223
62.78763729,-119.4585063,246
62.78763729,-118.5601911,274
62.78763729,-117.6618758,299
62.78763729,-116.7635605,271
62.78763729,-115.8652452,167
62.78763729,-114.9669299,223
62.78763729,-114.0686146,231
62.78763729,-113.1702994,309
62.78763729,-112.2719841,347
62.78763729,-111.3736688,354
62.78763729,-110.4753535,157
62.78763729,-109.5770382,157
62.78763729,-108.6787229,394
62.78763729,-107.7804076,394
62.78763729,-106.8820924,357
62.78763729,-105.9837771,379
62.78763729,-105.0854618,343
62.78763729,-104.1871465,348
62.78763729,-103.2888312,338
62.78763729,-102.3905159,250
62.78763729,-101.4922007,239
62.78763729,-100.5938854,271
62.78763729,-99.69557009,291
62.78763729,-98.7972548,245
62.78763729,-97.89893952,141
62.78763729,-97.00062424,189
62.78763729,-96.10230895,117
62.78763729,-95.20399367,118
62.78763729,-94.30567838,104
62.78763729,-93.4073631,86
62.78763729,-92.50904782,31
62.78763729,-83.52589497,12
62.78763729,-82.62757969,70
62.78763729,-70.05116571,44
62.78763729,-69.15285043,258
62.78763729,-68.25453514,674
62.78763729,-67.35621986,608
62.3739732,-140.1197579,549
62.3739732,-139.2214426,571
62.3739732,-138.3231273,1197
62.3739732,-137.424812,852
62.3739732,-136.5264967,485
62.3739732,-135.6281815,1018
62.3739732,-134.7298662,884
62.3739732,-133.8315509,581
62.3739732,-132.9332356,1412
62.3739732,-132.0349203,1084
62.3739732,-131.136605,1067
62.3739732,-130.2382897,1433
62.3739732,-129.3399745,1443
62.3739732,-128.4416592,1476
62.3739732,-127.5433439,1882
62.3739732,-126.6450286,1388
62.3739732,-125.7467133,1300
62.3739732,-124.848398,1403
62.3739732,-123.9500828,298
62.3739732,-123.0517675,151
62.3739732,-122.1534522,594
62.3739732,-121.2551369,284
62.3739732,-120.3568216,597
62.3739732,-119.4585063,665
62.3739732,-118.5601911,278
62.3739732,-117.6618758,241
62.3739732,-116.7635605,258
62.3739732,-115.8652452,210
62.3739732,-114.9669299,157
62.3739732,-114.0686146,192
62.3739732,-113.1702994,209
62.3739732,-112.2719841,264
62.3739732,-111.3736688,157
62.3739732,-110.4753535,160
62.3739732,-109.5770382,411
62.3739732,-108.6787229,330
62.3739732,-107.7804076,420
62.3739732,-106.8820924,373
62.3739732,-105.9837771,355
62.3739732,-105.0854618,339
62.3739732,-104.1871465,359
62.3739732,-103.2888312,301
62.3739732,-102.3905159,300
62.3739732,-101.4922007,265
62.3739732,-100.5938854,270
62.3739732,-99.69557009,279
62.3739732,-98.7972548,254
62.3739732,-97.89893952,168
62.3739732,-97.00062424,179
62.3739732,-96.10230895,156
62.3739732,-95.20399367,87
62.3739732,-94.30567838,51
62.3739732,-93.4073631,21
62.3739732,-83.52589497,43
62.3739732,-77.23768799,397
62.3739732,-76.3393727,219
62.3739732,-73.64442685,201
62.3739732,-68.25453514,164
62.3739732,-67.35621986,306
62.3739732,-66.45790458,88
62.3739732,-64.66127401,27
61.95452285,-140.1197579,755
61.95452285,-139.2214426,810
61.95452285,-138.3231273,1019
61.95452285,-137.424812,1056
61.95452285,-136.5264967,1158
61.95452285,-135.6281815,670
61.95452285,-134.7298662,729
61.95452285,-133.8315509,1276
61.95452285,-132.9332356,1301
61.95452285,-132.0349203,889
61.95452285,-131.136605,874
61.95452285,-130.2382897,1615
61.95452285,-129.3399745,1789
61.95452285,-128.4416592,1280
61.95452285,-127.5433439,1739
61.95452285,-126.6450286,847
61.95452285,-125.7467133,1048
61.95452285,-124.848398,1479
61.95452285,-123.9500828,834
61.95452285,-123.0517675,293
61.95452285,-122.1534522,266
61.95452285,-121.2551369,174
61.95452285,-120.3568216,412
61.95452285,-119.4585063,549
61.95452285,-118.5601911,240
61.95452285,-117.6618758,179
61.95452285,-116.7635605,208
61.95452285,-115.8652452,216
61.95452285,-114.9669299,193
61.95452285,-114.0686146,157
61.95452285,-113.1702994,157
61.95452285,-112.2719841,157
61.95452285,-111.3736688,295
61.95452285,-110.4753535,344
61.95452285,-109.5770382,353
61.95452285,-108.6787229,444
61.95452285,-107.7804076,381
61.95452285,-106.8820924,432
61.95452285,-105.9837771,377
61.95452285,-105.0854618,381
61.95452285,-104.1871465,392
61.95452285,-103.2888312,332
61.95452285,-102.3905159,284
61.95452285,-101.4922007,324
61.95452285,-100.5938854,298
61.95452285,-99.69557009,298
61.95452285,-98.7972548,259
61.95452285,-97.89893952,200
61.95452285,-97.00062424,162
61.95452285,-96.10230895,83
61.95452285,-95.20399367,80
61.95452285,-94.30567838,91
61.95452285,-93.4073631,9
61.95452285,-79.93263384,41
61.95452285,-77.23768799,163
61.95452285,-76.3393727,327
61.95452285,-75.44105742,256
61.95452285,-74.54274213,472
61.95452285,-73.64442685,259
61.95452285,-72.74611156,151
61.95452285,-66.45790458,125
61.52922809,-140.1197579,1328
61.52922809,-139.2214426,890
61.52922809,-138.3231273,1396
61.52922809,-137.424812,1092
61.52922809,-136.5264967,1183
61.52922809,-135.6281815,906
61.52922809,-134.7298662,902
61.52922809,-133.8315509,740
61.52922809,-132.9332356,1303
61.52922809,-132.0349203,1527
61.52922809,-131.136605,1622
61.52922809,-130.2382897,1183
61.52922809,-129.3399745,1583
61.52922809,-128.4416592,1687
61.52922809,-127.5433439,1805
61.52922809,-126.6450286,958
61.52922809,-125.7467133,1174
61.52922809,-124.848398,1269
61.52922809,-123.9500828,976
61.52922809,-123.0517675,389
61.52922809,-122.1534522,221
61.52922809,-121.2551369,209
61.52922809,-120.3568216,189
61.52922809,-119.4585063,227
61.52922809,-118.5601911,185
61.52922809,-117.6618758,147
61.52922809,-116.7635605,208
61.52922809,-115.8652452,212
61.52922809,-114.9669299,157
61.52922809,-114.0686146,156
61.52922809,-113.1702994,157
61.52922809,-112.2719841,199
61.52922809,-111.3736688,309
61.52922809,-110.4753535,349
61.52922809,-109.5770382,359
61.52922809,-108.6787229,409
61.52922809,-107.7804076,450
61.52922809,-106.8820924,460
61.52922809,-105.9837771,432
61.52922809,-105.0854618,381
61.52922809,-104.1871465,391
61.52922809,-103.2888312,336
61.52922809,-102.3905159,345
61.52922809,-101.4922007,301
61.52922809,-100.5938854,279
61.52922809,-99.69557009,308
61.52922809,-98.7972548,308
61.52922809,-97.89893952,245
61.52922809,-97.00062424,188
61.52922809,-96.10230895,109
61.52922809,-95.20399367,88
61.52922809,-94.30567838,43
61.52922809,-77.23768799,72
61.52922809,-76.3393727,297
61.52922809,-75.44105742,411
61.52922809,-74.54274213,452
61.52922809,-73.64442685,510
61.52922809,-72.74611156,535
61.52922809,-71.84779628,10
61.09803125,-140.1197579,3235
61.09803125,-139.2214426,1604
61.09803125,-138.3231273,1015
61.09803125,-137.424812,1495
61.09803125,-136.5264967,913
61.09803125,-135.6281815,1505
61.09803125,-134.7298662,1222
61.09803125,-133.8315509,1562
61.09803125,-132.9332356,782
61.09803125,-132.0349203,1042
61.09803125,-131.136605,1543
61.09803125,-130.2382897,1661
61.09803125,-129.3399745,840
61.09803125,-128.4416592,1044
61.09803125,-127.5433439,1348
61.09803125,-126.6450286,1307
61.09803125,-125.7467133,1016
61.09803125,-124.848398,697
61.09803125,-123.9500828,741
61.09803125,-123.0517675,139
61.09803125,-122.1534522,316
61.09803125,-121.2551369,375
61.09803125,-120.3568216,296
61.09803125,-119.4585063,260
61.09803125,-118.5601911,220
61.09803125,-117.6618758,253
61.09803125,-116.7635605,162
61.09803125,-115.8652452,157
61.09803125,-114.9669299,157
61.09803125,-114.0686146,157
61.09803125,-113.1702994,161
61.09803125,-112.2719841,198
61.09803125,-111.3736688,299
61.09803125,-110.4753535,319
61.09803125,-109.5770382,407
61.09803125,-108.6787229,470
61.09803125,-107.7804076,476
61.09803125,-106.8820924,446
61.09803125,-105.9837771,416
61.09803125,-105.0854618,396
61.09803125,-104.1871465,399
61.09803125,-103.2888312,394
61.09803125,-102.3905159,369
61.09803125,-101.4922007,311
61.09803125,-100.5938854,352
61.09803125,-99.69557009,343
61.09803125,-98.7972548,284
61.09803125,-97.89893952,198
61.09803125,-97.00062424,186
61.09803125,-96.10230895,147
61.09803125,-95.20399367,62
61.09803125,-94.30567838,21
61.09803125,-77.23768799,265
61.09803125,-76.3393727,215
61.09803125,-75.44105742,241
61.09803125,-74.54274213,403
61.09803125,-73.64442685,450
61.09803125,-72.74611156,531
61.09803125,-71.84779628,454
61.09803125,-70.949481,279
60.66087519,-140.1197579,2496
60.66087519,-139.2214426,2744
60.66087519,-138.3231273,1766
60.66087519,-137.424812,959
60.66087519,-136.5264967,1421
60.66087519,-135.6281815,1422
60.66087519,-134.7298662,1119
60.66087519,-133.8315509,1419
60.66087519,-132.9332356,817
60.66087519,-132.0349203,944
60.66087519,-131.136605,1373
60.66087519,-130.2382897,963
60.66087519,-129.3399745,1511
60.66087519,-128.4416592,782
60.66087519,-127.5433439,1012
60.66087519,-126.6450286,1114
60.66087519,-125.7467133,1032
60.66087519,-124.848398,1327
60.66087519,-123.9500828,696
60.66087519,-123.0517675,328
60.66087519,-122.1534522,679
60.66087519,-121.2551369,495
60.66087519,-120.3568216,573
60.66087519,-119.4585063,355
60.66087519,-118.5601911,342
60.66087519,-117.6618758,283
60.66087519,-116.7635605,277
60.66087519,-115.8652452,197
60.66087519,-114.9669299,237
60.66087519,-114.0686146,197
60.66087519,-113.1702994,166
60.66087519,-112.2719841,171
60.66087519,-111.3736688,270
60.66087519,-110.4753535,350
60.66087519,-109.5770382,340
60.66087519,-108.6787229,440
60.66087519,-107.7804076,500
60.66087519,-106.8820924,494
60.66087519,-105.9837771,440
60.66087519,-105.0854618,417
60.66087519,-104.1871465,368
60.66087519,-103.2888312,363
60.66087519,-102.3905159,347
60.66087519,-101.4922007,399
60.66087519,-100.5938854,390
60.66087519,-99.69557009,327
60.66087519,-98.7972548,287
60.66087519,-97.89893952,197
60.66087519,-97.00062424,188
60.66087519,-96.10230895,165
60.66087519,-95.20399367,61
60.66087519,-77.23768799,37
60.66087519,-76.3393727,118
60.66087519,-75.44105742,237
60.66087519,-74.54274213,333
60.66087519,-73.64442685,254
60.66087519,-72.74611156,383
60.66087519,-71.84779628,318
60.66087519,-70.949481,350
60.66087519,-70.05116571,164
60.66087519,-64.66127401,130
60.21770334,-138.3231273,1490
60.21770334,-137.424812,903
60.21770334,-136.5264967,1707
60.21770334,-135.6281815,1758
60.21770334,-134.7298662,687
60.21770334,-133.8315509,747
60.21770334,-132.9332356,665
60.21770334,-132.0349203,1149
60.21770334,-131.136605,1269
60.21770334,-130.2382897,1077
60.21770334,-129.3399745,707
60.21770334,-128.4416592,825
60.21770334,-127.5433439,730
60.21770334,-126.6450286,941
60.21770334,-125.7467133,987
60.21770334,-124.848398,676
60.21770334,-123.9500828,465
60.21770334,-123.0517675,403
60.21770334,-122.1534522,460
60.21770334,-121.2551369,655
60.21770334,-120.3568216,790
60.21770334,-119.4585063,595
60.21770334,-118.5601911,463
60.21770334,-117.6618758,721
60.21770334,-116.7635605,296
60.21770334,-115.8652452,263
60.21770334,-114.9669299,275
60.21770334,-114.0686146,286
60.21770334,-113.1702994,215
60.21770334,-112.2719841,176
60.21770334,-111.3736688,237
60.21770334,-110.4753535,311
60.21770334,-109.5770382,374
60.21770334,-108.6787229,428
60.21770334,-107.7804076,458
60.21770334,-106.8820924,517
60.21770334,-105.9837771,461
60.21770334,-105.0854618,428
60.21770334,-104.1871465,425
60.21770334,-103.2888312,377
60.21770334,-102.3905159,340
60.21770334,-101.4922007,398
60.21770334,-100.5938854,327
60.21770334,-99.69557009,290
60.21770334,-98.7972548,289
60.21770334,-97.89893952,247
60.21770334,-97.00062424,214
60.21770334,-96.10230895,137
60.21770334,-95.20399367,61
60.21770334,-77.23768799,25
60.21770334,-76.3393727,111
60.21770334,-75.44105742,150
60.21770334,-74.54274213,264
60.21770334,-73.64442685,263
60.21770334,-72.74611156,271
60.21770334,-71.84779628,227
60.21770334,-70.949481,230
60.21770334,-70.05116571,147
60.21770334,-64.66127401,259
59.76845982,-138.3231273,1437
59.76845982,-137.424812,1385
59.76845982,-136.5264967,931
59.76845982,-135.6281815,1798
59.76845982,-134.7298662,865
59.76845982,-133.8315509,668
59.76845982,-132.9332356,1596
59.76845982,-132.0349203,843
59.76845982,-131.136605,1762
59.76845982,-130.2382897,1370
59.76845982,-129.3399745,832
59.76845982,-128.4416592,786
59.76845982,-127.5433439,669
59.76845982,-126.6450286,661
59.76845982,-125.7467133,1248
59.76845982,-124.848398,615
59.76845982,-123.9500828,319
59.76845982,-123.0517675,498
59.76845982,-122.1534522,490
59.76845982,-121.2551369,470
59.76845982,-120.3568216,491
59.76845982,-119.4585063,553
59.76845982,-118.5601911,593
59.76845982,-117.6618758,631
59.76845982,-116.7635605,314
59.76845982,-115.8652452,341
59.76845982,-114.9669299,378
59.76845982,-114.0686146,321
59.76845982,-113.1702994,280
59.76845982,-112.2719841,255
59.76845982,-111.3736688,219
59.76845982,-110.4753535,311
59.76845982,-109.5770382,414
59.76845982,-108.6787229,408
59.76845982,-107.7804076,427
59.76845982,-106.8820924,445
59.76845982,-105.9837771,446
59.76845982,-105.0854618,423
59.76845982,-104.1871465,393
59.76845982,-103.2888312,449
59.76845982,-102.3905159,380
59.76845982,-101.4922007,379
59.76845982,-100.5938854,327
59.76845982,-99.69557009,286
59.76845982,-98.7972548,302
59.76845982,-97.89893952,269
59.76845982,-97.00062424,223
59.76845982,-96.10230895,170
59.76845982,-95.20399367,60
59.76845982,-77.23768799,35
59.76845982,-76.3393727,100
59.76845982,-75.44105742,149
59.76845982,-74.54274213,150
59.76845982,-73.64442685,183
59.76845982,-72.74611156,212
59.76845982,-71.84779628,231
59.76845982,-70.949481,192
59.76845982,-70.05116571,121
59.76845982,-64.66127401,651
59.31308942,-137.424812,461
59.31308942,-136.5264967,929
59.31308942,-134.7298662,1589
59.31308942,-133.8315509,668
59.31308942,-132.9332356,1229
59.31308942,-132.0349203,762
59.31308942,-131.136605,1562
59.31308942,-130.2382897,1909
59.31308942,-129.3399745,1549
59.31308942,-128.4416592,1161
59.31308942,-127.5433439,655
59.31308942,-126.6450286,1072
59.31308942,-125.7467133,950
59.31308942,-124.848398,663
59.31308942,-123.9500828,465
59.31308942,-123.0517675,396
59.31308942,-122.1534522,532
59.31308942,-121.2551369,624
59.31308942,-120.3568216,492
59.31308942,-119.4585063,577
59.31308942,-118.5601911,630
59.31308942,-117.6618758,352
59.31308942,-116.7635605,415
59.31308942,-115.8652452,829
59.31308942,-114.9669299,791
59.31308942,-114.0686146,831
59.31308942,-113.1702994,300
59.31308942,-112.2719841,262
59.31308942,-111.3736688,211
59.31308942,-110.4753535,311
59.31308942,-109.5770382,213
59.31308942,-108.6787229,209
59.31308942,-107.7804076,209
59.31308942,-106.8820924,200
59.31308942,-105.9837771,304
59.31308942,-105.0854618,337
59.31308942,-104.1871465,359
59.31308942,-103.2888312,415
59.31308942,-102.3905159,428
59.31308942,-101.4922007,378
59.31308942,-100.5938854,380
59.31308942,-99.69557009,287
59.31308942,-98.7972548,296
59.31308942,-97.89893952,278
59.31308942,-97.00062424,254
59.31308942,-96.10230895,126
59.31308942,-95.20399367,60
59.31308942,-77.23768799,71
59.31308942,-76.3393727,119
59.31308942,-75.44105742,125
59.31308942,-74.54274213,160
59.31308942,-73.64442685,138
59.31308942,-72.74611156,153
59.31308942,-71.84779628,214
59.31308942,-70.949481,234
59.31308942,-70.05116571,206
59.31308942,-64.66127401,795
59.31308942,-63.76295872,347
58.85153776,-133.8315509,507
58.85153776,-132.9332356,971
58.85153776,-132.0349203,1815
58.85153776,-131.136605,1336
58.85153776,-130.2382897,1251
58.85153776,-129.3399745,1714
58.85153776,-128.4416592,1923
58.85153776,-127.5433439,930
58.85153776,-126.6450286,1386
58.85153776,-125.7467133,1110
58.85153776,-124.848398,1346
58.85153776,-123.9500828,535
58.85153776,-123.0517675,403
58.85153776,-122.1534522,399
58.85153776,-121.2551369,571
58.85153776,-120.3568216,355
58.85153776,-119.4585063,354
58.85153776,-118.5601911,327
58.85153776,-117.6618758,354
58.85153776,-116.7635605,472
58.85153776,-115.8652452,808
58.85153776,-114.9669299,901
58.85153776,-114.0686146,322
58.85153776,-113.1702994,231
58.85153776,-112.2719841,222
58.85153776,-111.3736688,211
58.85153776,-110.4753535,209
58.85153776,-109.5770382,290
58.85153776,-108.6787229,349
58.85153776,-107.7804076,399
58.85153776,-106.8820924,457
58.85153776,-105.9837771,370
58.85153776,-105.0854618,393
58.85153776,-104.1871465,369
58.85153776,-103.2888312,416
58.85153776,-102.3905159,379
58.85153776,-101.4922007,411
58.85153776,-100.5938854,379
58.85153776,-99.69557009,298
58.85153776,-98.7972548,249
58.85153776,-97.89893952,241
58.85153776,-97.00062424,222
58.85153776,-96.10230895,140
58.85153776,-95.20399367,70
58.85153776,-78.13600327,51
58.85153776,-77.23768799,96
58.85153776,-76.3393727,163
58.85153776,-75.44105742,181
58.85153776,-74.54274213,176
58.85153776,-73.64442685,225
58.85153776,-72.74611156,240
58.85153776,-71.84779628,223
58.85153776,-70.949481,186
58.85153776,-70.05116571,107
58.85153776,-69.15285043,103
58.85153776,-65.55958929,270
58.85153776,-64.66127401,642
58.85153776,-63.76295872,699
58.38375127,-132.9332356,1587
58.38375127,-132.0349203,534
58.38375127,-131.136605,1364
58.38375127,-130.2382897,816
58.38375127,-129.3399745,1449
58.38375127,-128.4416592,1324
58.38375127,-127.5433439,2122
58.38375127,-126.6450286,1391
58.38375127,-125.7467133,1809
58.38375127,-124.848398,2030
58.38375127,-123.9500828,1243
58.38375127,-123.0517675,690
58.38375127,-122.1534522,387
58.38375127,-121.2551369,463
58.38375127,-120.3568216,441
58.38375127,-119.4585063,476
58.38375127,-118.5601911,443
58.38375127,-117.6618758,371
58.38375127,-116.7635605,311
58.38375127,-115.8652452,264
58.38375127,-114.9669299,250
58.38375127,-114.0686146,248
58.38375127,-113.1702994,249
58.38375127,-112.2719841,224
58.38375127,-111.3736688,214
58.38375127,-110.4753535,294
58.38375127,-109.5770382,346
58.38375127,-108.6787229,460
58.38375127,-107.7804076,452
58.38375127,-106.8820924,527
58.38375127,-105.9837771,320
58.38375127,-105.0854618,460
58.38375127,-104.1871465,519
58.38375127,-103.2888312,396
58.38375127,-102.3905159,426
58.38375127,-101.4922007,367
58.38375127,-100.5938854,430
58.38375127,-99.69557009,315
58.38375127,-98.7972548,324
58.38375127,-97.89893952,327
58.38375127,-97.00062424,275
58.38375127,-96.10230895,187
58.38375127,-95.20399367,98
58.38375127,-94.30567838,20
58.38375127,-93.4073631,29
58.38375127,-78.13600327,11
58.38375127,-77.23768799,115
58.38375127,-76.3393727,167
58.38375127,-75.44105742,183
58.38375127,-74.54274213,221
58.38375127,-73.64442685,214
58.38375127,-72.74611156,231
58.38375127,-71.84779628,201
58.38375127,-70.949481,273
58.38375127,-70.05116571,41
58.38375127,-69.15285043,205
58.38375127,-68.25453514,85
58.38375127,-66.45790458,94
58.38375127,-65.55958929,375
58.38375127,-64.66127401,751
58.38375127,-63.76295872,817
58.38375127,-62.86464344,243
57.90967736,-132.9332356,1652
57.90967736,-132.0349203,1753
57.90967736,-131.136605,317
57.90967736,-130.2382897,771
57.90967736,-129.3399745,958
57.90967736,-128.4416592,1056
57.90967736,-127.5433439,1785
57.90967736,-126.6450286,1172
57.90967736,-125.7467133,1012
57.90967736,-124.848398,1397
57.90967736,-123.9500828,1164
57.90967736,-123.0517675,683
57.90967736,-122.1534522,715
57.90967736,-121.2551369,589
57.90967736,-120.3568216,655
57.90967736,-119.4585063,821
57.90967736,-118.5601911,486
57.90967736,-117.6618758,380
57.90967736,-116.7635605,391
57.90967736,-115.8652452,763
57.90967736,-114.9669299,346
57.90967736,-114.0686146,355
57.90967736,-113.1702994,700
57.90967736,-112.2719841,628
57.90967736,-111.3736688,229
57.90967736,-110.4753535,343
57.90967736,-109.5770382,556
57.90967736,-108.6787229,509
57.90967736,-107.7804076,496
57.90967736,-106.8820924,404
57.90967736,-105.9837771,471
